FID,LATDD,LONDD,AGE,RECON,ADT_029,STRUCTURE_KIND_043A,UNSAFE
30043406095110996,30.076127777777778,-95.18610000000001,22.0,0,450,5,0
29570206095321300,29.95057222222222,-95.53694444444444,41.0,0,8040,5,0
30043661095104201,30.07683611111111,-95.17833611111112,47.0,0,1500,5,0
29515583095245270,29.865508333333334,-95.41463888888889,64.0,0,754,1,0
29482709095184895,29.807525000000002,-95.31359722222221,14.0,1,2233,7,1
29371122095155150,29.619783333333334,-95.26430555555555,48.0,0,430,1,0
29393967095154602,29.66101944444444,-95.26278333333333,44.0,0,17310,1,0
29393744095154732,29.6604,-95.26314444444445,44.0,0,17310,1,0
29393428095154733,29.659522222222222,-95.26314722222222,44.0,0,17310,1,0
29393135095154726,29.658708333333333,-95.26312777777778,44.0,0,17310,1,1
29382345095160095,29.639847222222222,-95.26693055555556,21.0,0,490,7,0
29485675095315818,29.81576388888889,-95.53282777777778,51.0,0,4450,5,0
30052562095110906,30.09045,-95.18585,9.0,0,200,1,0
29494604095311257,29.829455555555555,-95.52015833333333,49.0,0,1000,5,0
29501749095270744,29.838191666666667,-95.45206666666667,61.0,0,900,2,0
29535298095243766,29.898049999999998,-95.41046111111112,62.0,0,13560,2,1
29354688095175009,29.596355555555554,-95.29724722222223,35.0,0,4400,5,0
29354669095175051,29.596302777777776,-95.29736388888888,35.0,0,4400,5,0
29451796095322611,29.75498888888889,-95.54058611111111,52.0,0,500,5,0
29445006095183531,29.74723888888889,-95.30980833333334,54.0,0,17800,5,1
29482080095202106,29.805777777777777,-95.33918333333332,57.0,0,3940,1,0
29420558095301532,29.70155,-95.50425555555556,70.0,0,384,1,0
29420476095321433,29.70132222222222,-95.53731388888889,62.0,0,1008,1,0
30030990095071574,30.05275,-95.12103888888888,64.0,0,50,4,1
30031318095071592,30.05366111111111,-95.12108888888888,64.0,0,70,4,0
29341500095070070,29.570833333333333,-95.1168611111111,54.0,0,2215,1,0
29412334095270399,29.689816666666665,-95.45110833333334,54.0,0,3720,1,0
29461198095121411,29.769994444444443,-95.20391944444445,71.0,0,1000,1,0
29462999095122251,29.774997222222222,-95.20625277777778,46.0,0,5000,5,0
29463008095122317,29.775022222222223,-95.20643611111112,46.0,0,5000,5,0
29523601095294010,29.876669444444445,-95.49447222222223,36.0,0,15000,5,0
29590776095194112,29.98548888888889,-95.32808888888889,38.0,0,2350,5,1
29591413095195122,29.987258333333333,-95.33089444444444,36.0,0,100,5,0
29571879095252301,29.955219444444445,-95.42305833333334,45.0,0,15710,1,0
29492374095160415,29.823261111111112,-95.26781944444444,29.0,0,106,7,0
29463088095150462,29.775244444444443,-95.25128333333333,61.0,0,420,1,0
29420068095172445,29.70018888888889,-95.290125,74.0,0,4250,1,0
29560397095172336,29.93443611111111,-95.28982222222223,49.0,0,6000,1,0
29432084095353230,29.722455555555555,-95.59230555555555,19.0,0,10000,5,0
29373256095182787,29.625711111111112,-95.30774166666666,19.0,0,2500,6,0
29373758095181425,29.627105555555556,-95.30395833333333,19.0,0,2500,6,0
29373957095261974,29.627658333333333,-95.43881666666667,61.0,0,6310,2,0
29374097095261994,29.62804722222222,-95.43887222222223,59.0,0,6310,2,0
29374053095251842,29.627925,-95.42178333333334,55.0,0,5000,2,0
29374213095251890,29.628369444444445,-95.42191666666668,32.0,0,5000,5,0
29373577095295117,29.626602777777777,-95.49754722222222,30.0,0,10000,1,0
29374195095285163,29.628319444444443,-95.48100833333334,26.0,0,6310,5,0
29374286095285167,29.62857222222222,-95.48101944444444,26.0,0,6310,5,0
29373200095301048,29.625555555555557,-95.50291111111112,26.0,0,6310,5,0
29373166095301207,29.62546111111111,-95.50335277777778,26.0,0,6310,5,0
29374338095214943,29.628716666666666,-95.36373055555555,59.0,0,2950,5,0
29465492095115797,29.78192222222222,-95.19943611111111,71.0,0,1000,1,0
29374366095124220,29.628794444444445,-95.21172222222222,64.0,0,580,1,0
29500189095320624,29.833858333333332,-95.53506666666667,64.0,0,2000,1,0
29390707095154634,29.651963888888886,-95.26287222222223,39.0,1,880,1,0
29471556095373284,29.787655555555556,-95.62578888888888,7.0,0,3000,5,0
29471507095373288,29.787519444444445,-95.6258,7.0,0,3000,5,0
29513359095213990,29.859330555555555,-95.36108333333333,8.0,1,7600,5,0
29512268095182060,29.8563,-95.30572222222222,60.0,0,6403,2,0
29484808095374493,29.813355555555557,-95.62914722222222,11.0,0,4412,5,0
29484772095380106,29.813255555555557,-95.63362777777779,39.0,0,4412,7,1
29511563095185860,29.854341666666667,-95.31627777777777,60.0,0,1792,2,0
29340435095082244,29.567875,-95.13956666666667,46.0,0,2570,5,1
29344410095074931,29.578916666666668,-95.13036388888888,48.0,0,1470,5,0
29492985095305924,29.824958333333335,-95.51645555555555,49.0,0,2481,5,0
29353084095074149,29.5919,-95.12819166666667,34.0,0,2000,5,0
29502922095294781,29.84145,-95.49661388888889,27.0,0,16000,5,0
29502867095294783,29.84129722222222,-95.49661944444445,27.0,0,16000,5,0
29502761095264739,29.841002777777778,-95.44649722222222,13.0,0,10850,5,0
29502730095273229,29.840916666666665,-95.45896944444445,34.0,0,14160,5,0
29435774095184842,29.732705555555555,-95.31345,24.0,1,9800,1,0
29403865095273129,29.67740277777778,-95.45869166666667,38.0,0,47980,5,0
29401342095274254,29.670394444444447,-95.46181666666666,37.0,0,95970,5,0
29393712095275056,29.66031111111111,-95.46404444444445,35.0,0,7870,5,0
29393776095274982,29.66048888888889,-95.46383888888889,35.0,0,7870,5,0
29371041095275438,29.619558333333334,-95.46510555555555,9.0,0,13780,5,0
29370991095275354,29.619419444444446,-95.46487222222223,9.0,0,13780,5,0
29364078095275440,29.611327777777777,-95.46511111111111,40.0,0,25440,5,0
29364079095275362,29.611330555555558,-95.46489444444445,40.0,0,25440,5,0
29384862095274918,29.646838888888887,-95.46366111111111,38.0,0,10000,5,0
29385531095274990,29.64869722222222,-95.46386111111111,38.0,0,10000,5,0
29455202095215883,29.76445,-95.36634166666666,26.0,0,4450,5,0
29371158095151997,29.619883333333334,-95.25554722222222,48.0,0,530,1,0
29332102095072744,29.55583888888889,-95.12428888888888,54.0,0,2000,5,0
29432501095292062,29.723613888888888,-95.48906111111111,20.0,0,2000,5,0
29481421095185297,29.803947222222224,-95.31471388888889,33.0,0,1255,7,0
29575624095252993,29.965622222222223,-95.42498055555556,44.0,0,9504,5,1
29575564095252966,29.965455555555554,-95.42490555555555,44.0,0,11808,5,0
29575624095212395,29.965622222222223,-95.35665277777777,54.0,0,2500,5,0
29575792095200249,29.966088888888887,-95.334025,22.0,0,3000,1,0
29481388095331396,29.803855555555558,-95.55387777777777,51.0,0,1550,5,0
29392822095225105,29.657838888888886,-95.38084722222222,38.0,0,13930,1,0
29382045095262106,29.63901388888889,-95.43918333333333,34.0,0,2250,1,0
29335399095070768,29.564997222222225,-95.1188,59.0,0,3110,1,1
29412316095280331,29.689766666666667,-95.46758611111112,58.0,0,8800,2,0
29404296095280209,29.6786,-95.46724722222223,1.0,0,5699,5,0
30003982095214209,30.01106111111111,-95.36169166666666,37.0,0,2860,5,0
29401863095141226,29.67184166666667,-95.2367388888889,58.0,0,17710,1,0
29433999095365500,29.727774999999998,-95.61527777777778,30.0,0,2000,1,0
29434023095335683,29.727841666666666,-95.56578611111111,56.0,0,14091,1,0
29433953095335695,29.72764722222222,-95.56581944444444,56.0,0,14091,1,0
29492666095225234,29.82407222222222,-95.38120555555555,60.0,0,2100,1,0
29515100095245257,29.86416666666667,-95.41460277777779,64.0,0,2072,1,0
29452803095334612,29.757786111111113,-95.5628111111111,49.0,0,2000,5,0
29395540095161606,29.665388888888888,-95.27112777777778,64.0,0,3730,1,0
29415207095312383,29.697797222222224,-95.5232861111111,64.0,0,840,1,0
29485694095321265,29.815816666666667,-95.53684722222222,59.0,0,2000,2,0
29492973095321253,29.824925,-95.53681388888889,53.0,0,9675,5,0
29503620095263060,29.84338888888889,-95.44183333333334,64.0,0,1180,1,0
29501847095263088,29.83846388888889,-95.44191111111111,16.0,0,500,5,0
29420281095312885,29.700780555555554,-95.52468055555555,64.0,0,526,1,0
29420448095323783,29.701244444444445,-95.54384166666667,54.0,0,938,1,0
29463703095342253,29.776952777777776,-95.572925,62.0,0,270,1,1
29574230095252426,29.96175,-95.42340555555556,45.0,0,3750,5,0
29454579095221098,29.762719444444443,-95.36971666666666,30.0,0,10659,5,0
29454063095220588,29.76128611111111,-95.36829999999999,11.0,1,10659,5,0
30044273095114730,30.07853611111111,-95.19647222222223,31.0,0,252,1,0
29402368095283632,29.673244444444446,-95.47675555555556,62.0,0,3350,2,0
29350957095111920,29.585991666666665,-95.18866666666668,49.0,0,930,5,0
29453992095223076,29.76108888888889,-95.3752111111111,100.0,0,2323,2,1
29360298095122974,29.60082777777778,-95.20826111111111,46.0,0,970,1,0
29352395095131178,29.58998611111111,-95.21993888888889,40.0,0,1140,5,0
29354866095124297,29.59685,-95.21193611111111,38.0,0,3000,5,0
29353927095133028,29.594241666666665,-95.22507777777778,40.0,0,1420,5,0
29450393095302013,29.751091666666667,-95.50559166666666,54.0,0,8590,5,0
29450350095302047,29.750972222222224,-95.50568611111112,54.0,0,8590,5,0
29445967095294510,29.749908333333334,-95.49586111111111,62.0,0,17180,5,0
29444768095265440,29.74657777777778,-95.44844444444445,11.0,0,26478,1,0
29454645095212677,29.76290277777778,-95.3574361111111,28.0,1,11055,1,0
29391562095301144,29.654338888888887,-95.50317777777778,48.0,0,3510,5,0
30032528095112653,30.057022222222223,-95.19070277777779,36.0,0,650,5,0
29404011095162204,29.677808333333335,-95.27278888888888,64.0,0,760,1,0
29395279095174737,29.66466388888889,-95.29649166666667,38.0,0,2050,5,0
29455496095121345,29.765266666666665,-95.20373611111111,71.0,0,1000,1,0
29331291095055080,29.553586111111112,-95.09744444444443,32.0,0,9385,1,0
29331477095055541,29.55410277777778,-95.098725,54.0,0,9385,3,0
29531718095301266,29.888105555555555,-95.50351666666667,47.0,0,575,5,0
29490736095195440,29.81871111111111,-95.33177777777777,54.0,0,430,2,0
29385217095190200,29.647825,-95.31722222222221,23.0,0,200,1,0
29354196095120887,29.59498888888889,-95.20246388888889,39.0,1,21850,1,0
29423326095212378,29.709238888888887,-95.35660555555555,40.0,0,12350,5,0
29384004095220583,29.644455555555556,-95.3682861111111,27.0,0,6310,5,0
29384034095220659,29.64453888888889,-95.36849722222222,27.0,0,6310,5,0
29364989095134497,29.613858333333337,-95.22915833333333,59.0,0,3000,1,0
29381503095194886,29.637508333333333,-95.33023888888889,27.0,0,490,5,0
29382016095190165,29.638933333333334,-95.31712499999999,23.0,0,400,1,0
29373245095303598,29.625680555555554,-95.50999444444444,84.0,0,820,1,0
29473657095331304,29.793491666666668,-95.55362222222222,51.0,0,5248,5,0
29415434095301542,29.698427777777777,-95.50428333333333,62.0,0,2380,1,0
29415623095324137,29.698952777777777,-95.544825,54.0,0,1030,1,0
29381383095123806,29.637175,-95.21057222222223,9.0,0,22620,1,0
29380540095125060,29.634833333333333,-95.21405555555556,10.0,0,18414,1,0
29384522095144714,29.645894444444444,-95.24642777777778,11.0,0,1410,5,0
29455034095121444,29.763983333333332,-95.20401111111111,71.0,0,2000,1,0
29465471095243310,29.78186388888889,-95.40919444444445,36.0,0,13360,5,0
29464583095243444,29.779397222222222,-95.40956666666668,28.0,1,10090,2,0
29454177095243156,29.761602777777778,-95.40876666666668,66.0,0,10090,2,0
29453662095243138,29.760172222222224,-95.40871666666668,73.0,1,22950,2,1
29453235095243009,29.75898611111111,-95.40835833333334,66.0,0,28286,4,0
30001757095141059,30.004880555555555,-95.236275,13.0,0,400,5,0
30031493095065435,30.054147222222223,-95.11509722222222,25.0,0,170,5,0
29371661095261882,29.621280555555558,-95.43856111111111,43.0,0,10,1,0
29371567095254840,29.621019444444446,-95.43011111111112,53.0,0,180,5,0
29371121095272311,29.619780555555558,-95.45641944444445,64.0,0,880,1,0
29455144095215019,29.76428888888889,-95.36394166666666,62.0,0,15380,4,0
29383232095205606,29.64231111111111,-95.34890555555555,48.0,0,5660,5,0
29383597095190228,29.643325,-95.3173,23.0,0,4250,1,0
29383211095195719,29.642252777777777,-95.33255277777778,22.0,1,4770,7,0
29383155095215027,29.642097222222223,-95.36396388888889,61.0,0,1990,2,0
29415671095200984,29.69908611111111,-95.33606666666667,11.0,1,12000,0,0
29384203095201264,29.645008333333333,-95.33684444444444,19.0,0,5670,5,0
29384087095201330,29.64468611111111,-95.33702777777778,19.0,0,5670,5,0
29403038095202077,29.675105555555557,-95.33910277777777,26.0,1,1530,7,1
29402067095195635,29.672408333333333,-95.33231944444444,23.0,0,1690,7,0
29345243095074112,29.581230555555557,-95.12808888888888,46.0,0,8665,5,0
29345279095074062,29.581330555555557,-95.12795,39.0,0,8665,5,0
29342760095065268,29.574333333333332,-95.11463333333333,54.0,0,12530,5,0
29342804095065241,29.574455555555556,-95.11455833333332,54.0,0,12530,5,0
29353873095082755,29.594091666666664,-95.14098611111112,29.0,0,6000,5,0
29353856095082916,29.594044444444442,-95.14143333333334,29.0,0,6000,5,0
29561088095233544,29.936355555555554,-95.39317777777778,56.0,0,1795,1,0
29490829095224286,29.818969444444445,-95.37857222222222,73.0,0,1850,1,1
29495418095315324,29.831716666666665,-95.53145555555555,59.0,0,4316,2,0
29500015095320188,29.833375,-95.53385555555555,64.0,0,2000,1,0
29500376095324603,29.834377777777778,-95.54611944444444,64.0,0,3000,1,0
29412536095262371,29.69037777777778,-95.43991944444444,68.0,0,7720,5,0
29412587095262470,29.690519444444444,-95.44019444444444,68.0,0,7720,5,0
29464181095231396,29.778280555555554,-95.38721111111111,68.0,0,14594,4,0
29511148095243345,29.85318888888889,-95.40929166666668,26.0,0,2272,5,0
29531457095171566,29.887380555555556,-95.28768333333333,58.0,0,2150,1,0
29415265095194668,29.697958333333332,-95.32963333333333,74.0,0,50,1,0
29394966095181739,29.66379444444444,-95.30483055555555,26.0,0,3820,5,0
29484155095223392,29.811541666666667,-95.37608888888889,25.0,0,1500,5,0
29430271095365700,29.71741944444444,-95.61583333333333,49.0,0,8780,1,0
29471086095250054,29.786350000000002,-95.41681666666668,44.0,0,15000,4,0
29471109095250142,29.78641388888889,-95.41706111111111,44.0,0,15000,4,0
29465865095250374,29.782958333333333,-95.41770555555556,44.0,0,15000,4,0
29465847095250441,29.78290833333333,-95.41789166666668,44.0,0,15000,4,0
29501616095271671,29.837822222222222,-95.45464166666667,37.0,0,7870,5,0
29501564095271714,29.837677777777778,-95.45476111111111,37.0,0,7870,5,0
29512187095273191,29.856075,-95.45886388888889,33.0,0,15740,1,0
29521518095273224,29.870883333333335,-95.45895555555556,33.0,0,15740,1,0
29481499095255732,29.80416388888889,-95.43258888888889,35.0,0,2000,1,0
29483811095263908,29.81058611111111,-95.44418888888889,64.0,0,6777,3,0
29483815095264015,29.810597222222224,-95.44448611111112,64.0,0,6777,3,0
29490531095264750,29.818141666666666,-95.44652777777779,59.0,0,6777,4,0
29490545095264848,29.818180555555557,-95.44680000000001,59.0,0,6777,4,0
29473150095251189,29.792083333333334,-95.41996944444445,64.0,0,6600,5,0
29473217095251226,29.792269444444447,-95.42007222222223,64.0,0,6600,5,0
29500387095323791,29.834408333333332,-95.5438638888889,64.0,0,2000,1,0
29434791095320783,29.729975,-95.53550833333333,64.0,0,735,1,0
29464250095225144,29.77847222222222,-95.38095555555554,61.0,0,7650,5,0
29464234095225192,29.778427777777775,-95.38108888888888,61.0,0,7650,5,0
29423111095184764,29.708641666666665,-95.31323333333333,3.0,0,18800,5,0
29510284095150795,29.85078888888889,-95.25220833333333,25.0,0,6868,5,0
29505636095170201,29.848988888888886,-95.28389166666666,30.0,0,13389,5,0
29505680095170252,29.84911111111111,-95.28403333333333,30.0,0,13389,5,0
29505499095173861,29.84860833333333,-95.29405833333333,30.0,0,12746,4,0
29505444095174012,29.848455555555553,-95.29447777777777,30.0,0,13094,4,0
29505254095171397,29.847927777777777,-95.28721388888889,30.0,0,100,1,0
29504675095213495,29.846319444444443,-95.35970833333333,37.0,0,19750,5,0
29504709095213501,29.846413888888886,-95.359725,37.0,0,19750,5,0
29510133095290978,29.850369444444446,-95.48605,46.0,0,11040,5,0
29504708095273947,29.84641111111111,-95.4609638888889,46.0,0,11040,5,0
29504237095235970,29.845102777777775,-95.39991666666667,49.0,0,17580,1,0
29365758095273517,29.615994444444446,-95.45976944444445,25.0,1,70,7,0
29414609095363079,29.696136111111112,-95.60855277777777,64.0,0,1170,1,0
29424856095324074,29.71348888888889,-95.54465,44.0,0,3000,3,0
30032455095120302,30.056819444444447,-95.2008388888889,46.0,0,4000,5,1
29473290095220603,29.792472222222223,-95.36834166666667,35.0,0,1030,5,0
29414769095321381,29.696580555555556,-95.53716944444444,52.0,0,1870,5,0
29540106095244731,29.900294444444445,-95.41314166666668,14.0,0,640,5,0
29463876095111207,29.77743333333333,-95.18668611111111,49.0,0,29836,5,0
29463846095111149,29.77735,-95.186525,49.0,0,29836,5,0
29402593095201860,29.673869444444446,-95.3385,28.0,0,3600,7,1
29394114095192737,29.661427777777778,-95.32426944444444,23.0,0,3630,7,0
29463275095111874,29.77576388888889,-95.1885388888889,21.0,0,300,1,0
29500141095231464,29.833724999999998,-95.38740000000001,64.0,0,4490,1,0
29500141095232202,29.833724999999998,-95.38945000000001,38.0,0,3660,5,0
29515873095282714,29.86631388888889,-95.47420555555556,36.0,0,17900,5,0
29515810095282701,29.86613888888889,-95.47416944444444,36.0,0,17900,5,0
29521155095275014,29.869875,-95.46392777777778,64.0,0,15880,1,0
29520526095280957,29.86812777777778,-95.469325,26.0,0,8950,5,0
29520598095280965,29.86832777777778,-95.46934722222223,26.0,0,8950,5,0
29521535095245295,29.870930555555557,-95.41470833333334,39.0,0,25591,1,0
29453487095300295,29.75968611111111,-95.50081944444445,36.0,0,8000,5,0
29453500095300242,29.759722222222223,-95.50067222222222,36.0,0,8000,5,0
29453195095194661,29.758875,-95.32961388888889,67.0,0,7981,4,0
29474139095144395,29.794830555555556,-95.24554166666667,37.0,0,14060,5,1
29474171095144405,29.794919444444446,-95.24556944444444,37.0,0,14060,5,0
30021053095133767,30.036258333333336,-95.22713055555556,49.0,0,2000,5,0
29505820095170390,29.8495,-95.28441666666666,13.0,0,9685,5,0
29510090095170400,29.850250000000003,-95.28444444444445,13.0,0,9685,5,0
29501632095272267,29.837866666666667,-95.45629722222222,37.0,0,2690,5,0
29501680095272341,29.837999999999997,-95.45650277777779,37.0,0,2690,5,0
29493549095273069,29.826525,-95.45852500000001,36.0,0,2690,5,1
29493532095273010,29.82647777777778,-95.45836111111112,36.0,0,2690,5,1
29454157095235446,29.761547222222223,-95.39846111111112,30.0,0,7000,5,0
29454199095235351,29.76166388888889,-95.39819722222222,30.0,0,7000,5,0
29482403095193322,29.806675000000002,-95.32589444444444,35.0,0,1800,5,0
29475442095171951,29.798450000000003,-95.28875277777777,36.0,0,11490,5,1
29474684095171961,29.796344444444447,-95.28878055555555,37.0,0,11490,5,0
29522637095164969,29.87399166666667,-95.28046944444445,26.0,0,5745,5,0
29522705095165011,29.874180555555554,-95.2805861111111,26.0,0,5745,5,0
29423251095190038,29.709030555555554,-95.31677222222221,38.0,0,5340,5,0
29423225095185987,29.70895833333333,-95.31663055555555,38.0,0,5340,5,0
29391634095185341,29.654538888888887,-95.3148361111111,26.0,0,5500,5,0
29391930095185365,29.65536111111111,-95.31490277777777,20.0,0,5500,5,0
29501756095234630,29.83821111111111,-95.39619444444445,14.0,0,2307,7,0
30011542095104440,30.02095,-95.179,32.0,0,10000,5,0
30014853095103233,30.030147222222222,-95.17564722222222,31.0,0,10000,5,0
29573585095100988,29.959958333333333,-95.16941111111112,34.0,0,32131,1,0
29480423095420049,29.801175,-95.70013611111112,36.0,0,8000,5,0
29481415095415674,29.803930555555556,-95.69909444444446,36.0,0,2000,1,0
29440462095315313,29.734616666666668,-95.531425,7.0,0,5846,2,0
29442960095265402,29.741555555555557,-95.4483388888889,11.0,0,29249,1,0
29433979095380816,29.727719444444443,-95.63560000000001,54.0,0,575,1,0
29431661095335651,29.721280555555555,-95.56569722222221,44.0,0,5000,5,0
29433654095270467,29.726816666666664,-95.45129722222222,38.0,0,20000,5,0
29431739095335632,29.721497222222222,-95.56564444444444,27.0,0,5000,5,0
29463056095142983,29.775155555555553,-95.24161944444444,37.0,0,1000,5,0
29470964095455137,29.78601111111111,-95.76426944444444,16.0,0,2000,5,0
29472624095331292,29.790622222222225,-95.55358888888888,17.0,0,2445,5,0
29474034095294818,29.79453888888889,-95.49671666666667,47.0,0,19054,5,0
29474060095294837,29.794611111111113,-95.49676944444444,47.0,0,19054,5,0
29423104095190464,29.70862222222222,-95.31795555555556,60.0,0,11400,3,0
29370998095261792,29.61943888888889,-95.43831111111112,14.0,0,4920,5,0
29464599095221342,29.779441666666667,-95.37039444444444,94.0,0,5630,1,0
29351159095082529,29.586552777777776,-95.14035833333334,34.0,0,1000,5,0
29495057095231091,29.830713888888887,-95.3863638888889,55.0,0,1690,1,0
29414545095341549,29.695958333333333,-95.57096944444444,44.0,0,7985,5,0
29414548095341621,29.695966666666667,-95.57116944444444,44.0,0,7985,5,0
29410489095340976,29.684691666666666,-95.56937777777777,46.0,0,7685,5,0
29410488095341041,29.68468888888889,-95.56955833333333,46.0,0,7685,5,0
29421889095341596,29.705247222222223,-95.5711,40.0,0,20000,5,0
29421883095341663,29.705230555555556,-95.5712861111111,40.0,0,20000,5,0
29455540095343324,29.76538888888889,-95.57589999999999,57.0,0,16000,5,0
29455574095343376,29.765483333333332,-95.57604444444443,57.0,0,16000,5,0
29585464095203506,29.981844444444445,-95.34307222222222,43.0,0,1000,5,0
29585307095203056,29.98140833333333,-95.34182222222222,39.0,1,5250,5,0
29585191095193774,29.98108611111111,-95.32715,38.0,0,28467,1,0
29590647095190671,29.985130555555557,-95.31853055555555,57.0,0,2340,2,0
29590640095184716,29.985111111111113,-95.31309999999999,57.0,0,2340,2,0
29590762095183343,29.98545,-95.3092861111111,57.0,0,14233,2,0
29585986095172222,29.983294444444443,-95.28950555555555,58.0,0,16749,1,0
29585766095171900,29.98268333333333,-95.28861111111111,58.0,0,16746,1,0
29585626095193714,29.98229444444444,-95.32698333333333,37.0,0,2000,5,0
29585565095193372,29.982125,-95.32603333333333,37.0,0,2000,5,0
29590509095193177,29.98474722222222,-95.32549166666666,37.0,0,2000,5,0
29585486095202944,29.981905555555553,-95.3415111111111,42.0,0,4000,5,0
29585790095165958,29.98275,-95.28321666666666,57.0,0,15200,1,0
29590029095165921,29.98341388888889,-95.28311388888889,57.0,0,15200,1,0
29392209095341487,29.65613611111111,-95.57079722222223,54.0,0,12465,5,0
29392220095341435,29.656166666666664,-95.57065277777778,54.0,0,12465,5,0
29395741095321225,29.665947222222222,-95.53673611111111,44.0,0,1800,5,0
29395977095302162,29.666602777777776,-95.50600555555556,53.0,0,10270,5,1
29395181095273729,29.664391666666667,-95.46035833333333,63.0,0,4925,1,0
29395105095273808,29.664180555555554,-95.46057777777779,58.0,0,4925,1,0
29395911095283624,29.666419444444443,-95.47673333333333,44.0,0,13700,1,0
29520230095321439,29.867305555555557,-95.53733055555556,7.0,0,3000,5,0
29500419095321238,29.834497222222222,-95.53677222222223,49.0,0,3000,5,0
29500419095321285,29.834497222222222,-95.53690277777777,49.0,0,3000,5,0
29482339095192055,29.806497222222223,-95.322375,47.0,0,3875,5,0
30040099095124028,30.066941666666665,-95.2111888888889,42.0,0,1000,5,0
30040094095124101,30.066927777777778,-95.21139166666667,42.0,0,4790,5,0
30014613095125239,30.029480555555555,-95.21455277777778,14.0,0,252,1,0
29502968095161438,29.841577777777776,-95.27066111111111,13.0,0,2176,7,1
29460665095270137,29.768513888888886,-95.45038055555555,64.0,0,23250,4,0
29452209095294504,29.75613611111111,-95.49584444444444,54.0,0,13977,1,0
29455133095273185,29.764258333333334,-95.45884722222222,21.0,0,19500,5,0
29455105095273165,29.764180555555555,-95.45879166666667,21.0,0,25000,5,0
29502726095171987,29.840905555555555,-95.28885277777778,4.0,0,380,1,0
29591235095183262,29.98676388888889,-95.3090611111111,17.0,0,200,1,0
29465140095221505,29.780944444444444,-95.37084722222221,69.0,0,3115,1,1
29380363095262058,29.634341666666668,-95.43905000000001,43.0,0,2230,1,0
29474050095245616,29.794583333333335,-95.41560000000001,12.0,0,200,1,0
29463078095235500,29.775216666666665,-95.39861111111112,7.0,0,15552,5,0
29373207095300436,29.625575,-95.50121111111112,84.0,0,1570,1,0
29421711095094726,29.704752777777777,-95.16312777777779,14.0,0,570,1,0
29405858095125711,29.68293888888889,-95.21586388888889,26.0,0,4560,5,0
29381490095090046,29.63747222222222,-95.15012777777778,15.0,0,1000,1,0
29410688095111282,29.685244444444443,-95.18689444444445,39.0,0,700,1,0
29412551095112939,29.690419444444444,-95.19149722222222,40.0,0,1240,1,0
29423231095120735,29.708975,-95.20204166666667,45.0,0,1000,1,0
29410041095105997,29.683447222222224,-95.18332500000001,38.0,0,8230,1,0
29403719095103374,29.676997222222223,-95.1760388888889,49.0,0,7050,1,0
29381940095112739,29.63872222222222,-95.19094166666667,48.0,0,3320,5,0
29382536095101697,29.64037777777778,-95.17138055555556,28.0,1,3320,1,0
29421093095094708,29.70303611111111,-95.16307777777779,59.0,0,520,1,1
29395522095085878,29.665338888888886,-95.14966111111112,27.0,0,575,1,0
29423893095120883,29.71081388888889,-95.20245277777778,44.0,0,230,1,0
29391030095113824,29.65286111111111,-95.19395555555556,52.0,0,2970,1,0
29420367095094694,29.701019444444444,-95.16303888888889,29.0,0,2740,5,1
29405798095151097,29.682772222222223,-95.25304722222222,56.0,0,9270,1,1
29420397095084227,29.701102777777777,-95.145075,45.0,0,5000,1,0
29415417095113734,29.698380555555556,-95.19370555555555,43.0,0,8850,5,0
29415268095125431,29.697966666666666,-95.21508611111112,64.0,0,8650,5,0
29415258095130589,29.69793888888889,-95.21830277777778,15.0,0,8650,5,0
29422106095094732,29.705849999999998,-95.16314444444446,29.0,0,690,5,0
29381672095075106,29.637977777777778,-95.13085,31.0,0,330,5,0
29421925095120137,29.705347222222223,-95.20038055555555,45.0,0,3450,1,0
29421879095130055,29.705219444444445,-95.21681944444444,15.0,1,2000,1,0
29421873095125697,29.705202777777778,-95.21582500000001,36.0,0,2000,1,0
29382980095083537,29.64161111111111,-95.14315833333335,45.0,0,2500,1,0
29382926095083631,29.64146111111111,-95.14341944444445,30.0,0,2500,5,0
29394821095083809,29.663391666666666,-95.14391388888889,23.0,0,2500,5,0
29394886095083929,29.66357222222222,-95.14424722222223,23.0,0,2500,5,0
29392679095083695,29.657441666666664,-95.14359722222223,18.0,1,5000,5,0
29414551095113412,29.695975,-95.19281111111111,44.0,0,6470,5,0
29391525095113988,29.65423611111111,-95.19441111111111,53.0,0,1010,1,0
29425210095123441,29.71447222222222,-95.20955833333333,46.0,0,100,5,1
29411839095112594,29.688441666666666,-95.1905388888889,38.0,0,1230,1,0
29424698095121850,29.71305,-95.2051388888889,41.0,1,575,5,0
29392364095114179,29.656566666666667,-95.19494166666667,52.0,0,580,1,0
29405471095105064,29.68186388888889,-95.18073333333334,38.0,0,13370,1,0
29361566095001164,29.60435,-95.00323333333333,14.0,0,100,5,0
29403023095102061,29.67506388888889,-95.17239166666667,49.0,0,13880,5,0
29382032095101688,29.63897777777778,-95.17135555555556,28.0,0,300,1,0
29381438095101572,29.637327777777777,-95.17103333333334,28.0,0,300,1,0
29380858095101285,29.635716666666667,-95.17023611111111,28.0,0,300,1,0
29380378095100710,29.634383333333332,-95.16863888888889,28.0,0,1388,1,0
29380425095100952,29.63451388888889,-95.16931111111111,28.0,0,1388,1,0
29403455095123635,29.67626388888889,-95.21009722222223,24.0,1,8720,1,1
